Order date,Chain,Suburb,State,Postcode,Manager,Category,Buyer,Sales,inventory
2022-10-22,0,84,3,4053,19,0,7,0.25,1
2020-10-17,0,84,3,4053,19,8,6,1,4
2020-11-24,0,84,3,4053,19,5,2,32.98,98.94
2019-07-13,0,84,3,4053,19,5,2,98.94,296.82
2020-05-03,0,84,3,4053,19,7,1,16.97,50.91
2019-03-11,0,84,3,4053,19,9,0,155.95,779.75
2022-08-31,0,84,3,4053,19,10,4,101.96,203.92
2021-07-13,0,84,3,4053,19,4,9,28.94,57.88
2020-07-07,0,84,3,4053,19,2,8,59.99,239.96
2022-10-27,0,84,3,4053,19,0,7,104.83,419.32
2021-05-20,0,84,3,4053,19,8,6,79.98,319.92
2022-02-11,0,84,3,4053,19,5,2,98.91,98.91
2019-02-16,0,84,3,4053,19,9,0,117.87,471.48
2019-11-15,0,84,3,4053,19,6,4,124.79,124.79
2020-10-27,0,84,3,4053,19,7,1,83.88,251.64
2019-08-29,0,84,3,4053,19,6,4,177.79,355.58
2022-02-24,0,84,3,4053,19,9,0,447.64,895.28
2021-05-26,0,84,3,4053,19,1,3,176.05,528.15
2020-06-25,0,84,3,4053,19,1,3,443.45,1330.35
2019-08-10,0,84,3,4053,19,3,5,268.65,268.65
2020-03-18,0,84,3,4053,19,8,6,361.77,1447.08
2021-06-30,0,84,3,4053,19,6,4,854.81,2564.43
2020-08-28,0,84,3,4053,19,7,1,330.35,1651.75
2022-11-20,0,84,3,4053,19,8,6,611.8,2447.2
2021-01-29,0,84,3,4053,19,7,1,373.38,746.76
2020-01-31,0,84,3,4053,19,10,7,999.69,3998.76
2021-11-16,0,84,3,4053,19,9,0,355.3,1421.2
2021-12-26,0,84,3,4053,19,9,0,540.63,540.63
2019-11-22,0,84,3,4053,19,2,8,1303.61,1303.61
2021-01-31,0,84,3,4053,19,2,8,3107.47,12429.88
2020-10-20,0,84,3,4053,19,2,8,1693.79,6775.16
2022-10-13,0,84,3,4053,19,5,2,774.55,774.55
2022-04-04,0,84,3,4053,19,7,1,1071.48,3214.44
2021-11-21,0,84,3,4053,19,6,4,1015.86,1015.86
2020-09-29,0,84,3,4053,19,4,9,1091.8,3275.4
2021-06-12,0,84,3,4053,19,6,4,1153.84,4615.36
2021-10-10,0,84,3,4053,19,5,2,713.08,2139.24
2021-04-12,0,84,3,4053,19,0,7,1029.75,2059.5
2021-07-15,0,84,3,4053,19,3,5,1310.85,6554.25
2019-10-02,0,84,3,4053,19,8,6,2253.54,4507.08
2019-11-25,0,84,3,4053,19,5,2,2916.54,5833.08
2019-11-17,0,84,3,4053,19,1,3,4025.43,16101.72
2020-02-16,0,84,3,4053,19,7,1,3667.05,11001.15
2020-04-12,0,84,3,4053,19,9,0,5794.69,11589.38
2019-08-13,0,27,6,3066,2,2,8,318.19,318.19
2022-02-10,0,27,6,3066,2,2,8,1743.55,3487.1
2018-12-29,0,27,6,3066,2,5,2,82.97,165.94
2021-05-29,0,27,6,3066,2,5,2,336.44,672.88
2022-09-24,0,27,6,3066,2,5,2,115.98,231.96
2021-11-24,0,27,6,3066,2,0,7,-0.49,2.45
2021-10-29,0,27,6,3066,2,0,7,1,1
2020-03-10,0,27,6,3066,2,5,2,52.97,
2019-11-10,0,27,6,3066,2,0,7,5.99,
2020-08-12,0,27,6,3066,2,5,2,372.33,158.91
2020-04-21,0,27,6,3066,2,6,4,84.98,29.95
2021-01-08,0,27,6,3066,2,5,2,11.96,11.96
2020-08-09,0,27,6,3066,2,6,4,42.99,85.98
2019-04-15,0,27,6,3066,2,6,4,19.95,19.95
2021-05-30,0,27,6,3066,2,6,4,60.93,121.86
2020-03-20,0,27,6,3066,2,7,1,16.94,50.82
2020-11-01,0,27,6,3066,2,9,0,420.75,1683
2021-06-19,0,27,6,3066,2,2,8,59.99,239.96
2020-10-26,0,27,6,3066,2,9,0,66.98,267.92
2020-09-17,0,27,6,3066,2,7,1,69.86,279.44
2021-03-27,0,27,6,3066,2,6,4,120.72,120.72
2020-10-26,0,27,6,3066,2,1,3,390.65,1562.6
2020-08-24,0,27,6,3066,2,5,2,99.95,199.9
2019-03-09,0,27,6,3066,2,9,0,596.23,596.23
2019-01-21,0,27,6,3066,2,7,1,219.53,878.12
2019-10-13,0,27,6,3066,2,3,5,205.53,205.53
2022-10-04,0,27,6,3066,2,7,1,139.86,559.44
2021-08-17,0,27,6,3066,2,9,0,187.51,187.51
2021-03-12,0,27,6,3066,2,9,0,366.71,366.71
2021-03-06,0,27,6,3066,2,6,4,1921.12,7684.48
2021-11-18,0,27,6,3066,2,0,7,373.29,1493.16
2018-12-19,0,27,6,3066,2,5,2,460.5,921
2019-07-29,0,27,6,3066,2,0,7,1447.25,1447.25
2019-06-25,0,27,6,3066,2,6,4,1105.89,5529.45
2022-05-04,0,27,6,3066,2,6,4,1292.82,3878.46
2022-11-04,0,27,6,3066,2,1,3,1011.54,5057.7
2022-02-22,0,27,6,3066,2,7,1,897.76,897.76
2020-06-30,0,27,6,3066,2,0,7,952.54,4762.7
2022-10-02,0,27,6,3066,2,8,6,1051.72,3155.16
2021-02-17,0,27,6,3066,2,8,6,895.11,3580.44
2019-09-12,0,27,6,3066,2,7,1,1177.82,3533.46
2020-06-27,0,27,6,3066,2,4,9,888.1,4440.5
2021-10-14,0,27,6,3066,2,2,8,2566.22,2566.22
2020-06-27,0,27,6,3066,2,3,5,1200.22,1200.22
2020-12-18,0,27,6,3066,2,4,9,1955.31,5865.93
2021-04-17,0,27,6,3066,2,1,3,5209.73,5209.73
2021-12-19,0,27,6,3066,2,2,8,4118.61,20593.05
2021-09-12,0,27,6,3066,2,9,0,5793.3,23173.2
2019-04-16,0,27,6,3066,2,5,2,5976.35,23905.4
2019-07-13,0,27,6,3066,2,8,6,5409.2,21636.8
2022-05-30,0,27,6,3066,2,7,1,7097.4,35487
2022-05-19,1,61,7,6030,20,5,2,16.98,16.98
2018-12-25,1,61,7,6030,20,9,0,5,20
2019-05-24,1,61,7,6030,20,5,2,15,45
2019-08-19,1,61,7,6030,20,9,0,-1.99,5.97
2019-08-23,1,61,7,6030,20,10,3,18.78,56.34
2020-08-24,1,61,7,6030,20,5,2,6,30
2019-10-12,1,61,7,6030,20,3,5,10.95,32.85
2019-01-13,1,61,7,6030,20,9,0,31.98,63.96
2019-11-06,1,61,7,6030,20,9,0,15.98,31.96
2022-10-12,1,61,7,6030,20,6,4,53.99,161.97
2020-11-02,1,61,7,6030,20,7,1,39.94,159.76
2021-01-30,1,61,7,6030,20,8,6,108.95,544.75
2022-07-23,1,61,7,6030,20,9,0,124.66,373.98
2019-08-13,1,61,7,6030,20,6,4,313.84,941.52
2019-11-09,1,61,7,6030,20,8,6,180.96,542.88
2020-01-03,1,61,7,6030,20,2,8,140,140
2022-09-10,1,61,7,6030,20,0,7,210.56,421.12
2022-09-22,1,61,7,6030,20,0,7,457.56,2287.8
2019-04-13,1,61,7,6030,20,7,1,173.99,347.98
2018-12-02,1,61,7,6030,20,9,0,415.15,2075.75
2020-02-07,1,61,7,6030,20,5,2,199.53,399.06
2019-09-03,1,61,7,6030,20,7,1,189.57,189.57
2021-07-16,1,61,7,6030,20,7,1,657.12,1971.36
2019-12-22,1,61,7,6030,20,0,7,133.41,533.64
2022-01-23,1,61,7,6030,20,4,9,530.5,2122
2019-06-09,1,61,7,6030,20,2,8,347.65,1390.6
2021-09-22,1,61,7,6030,20,6,4,487.4,974.8
2021-11-27,1,61,7,6030,20,3,5,401.96,1607.84
2022-01-16,1,61,7,6030,20,8,6,1092.8,1092.8
2020-06-11,1,61,7,6030,20,0,7,592.28,1184.56
2021-06-02,1,61,7,6030,20,5,2,1426.46,7132.3
2022-04-02,1,61,7,6030,20,7,1,889.16,2667.48
2022-01-15,1,96,3,4703,1,9,0,30,60
2019-07-25,1,96,3,4703,1,9,0,-2.99,14.95
2021-01-21,1,96,3,4703,1,0,7,0.49,1.96
2020-02-28,1,96,3,4703,1,5,2,11,33
2018-11-20,1,96,3,4703,1,5,2,5.99,11.98
2022-09-28,1,96,3,4703,1,5,2,65.96,65.96
2021-08-29,1,96,3,4703,1,1,3,71.94,215.82
2020-10-24,1,96,3,4703,1,0,7,77.9,155.8
2020-09-12,1,96,3,4703,1,0,7,20.98,104.9
2021-09-29,1,96,3,4703,1,7,1,11.98,59.9
2022-11-08,1,96,3,4703,1,9,0,23.96,119.8
2021-07-11,1,96,3,4703,1,2,8,45.45,181.8
2020-06-02,1,96,3,4703,1,8,6,84.99,169.98
2021-12-17,1,96,3,4703,1,7,1,47.94,191.76
2020-11-23,1,96,3,4703,1,5,2,64.95,324.75
2019-05-09,1,96,3,4703,1,10,2,148.86,595.44
2019-11-13,1,96,3,4703,1,3,5,107.69,430.76
2019-03-27,1,96,3,4703,1,8,6,179.96,719.84
2021-08-22,1,96,3,4703,1,0,7,160.66,803.3
2019-01-07,1,96,3,4703,1,8,6,376.85,376.85
2022-08-23,1,96,3,4703,1,7,1,186.88,560.64
2022-06-20,1,96,3,4703,1,2,8,234.27,1171.35
2019-10-24,1,96,3,4703,1,9,0,443.41,2217.05
2020-12-21,1,96,3,4703,1,9,0,196.77,983.85
2020-12-28,1,96,3,4703,1,4,9,381.58,381.58
2021-08-10,1,96,3,4703,1,7,1,1053.2,3159.6
2021-02-14,1,96,3,4703,1,8,6,1175.58,2351.16
2020-08-03,1,96,3,4703,1,7,1,1412.05,7060.25
2019-01-11,1,96,3,4703,1,5,2,1888.36,9441.8
2020-10-25,1,93,6,3030,2,2,8,99.51,497.55
2021-03-10,1,93,6,3030,2,9,0,3,3
2020-06-13,1,93,6,3030,2,1,3,60,120
2020-05-24,1,93,6,3030,2,0,7,2.94,11.76
2022-05-06,1,93,6,3030,2,10,0,5,20
2022-04-11,1,93,6,3030,2,10,10,7.99,15.98
2020-11-18,1,93,6,3030,2,10,10,284.27,284.27
2021-07-14,1,93,6,3030,2,10,10,15.96,63.84
2022-05-15,1,93,6,3030,2,10,10,19.98,79.92
2019-01-20,1,93,6,3030,2,10,10,39.92,119.76
2019-04-03,1,93,6,3030,2,10,10,82.81,331.24
2020-01-07,1,93,6,3030,2,10,10,223.9,895.6
2020-07-09,1,93,6,3030,2,6,4,100.91,302.73
2020-12-01,1,93,6,3030,2,10,1,59.05,236.2
2020-12-25,1,93,6,3030,2,10,1,55.22,110.44
2022-01-10,1,93,6,3030,2,8,6,125.47,501.88
2022-05-10,1,93,6,3030,2,8,6,149.91,449.73
2019-06-02,1,93,6,3030,2,3,5,91.78,183.56
2021-06-01,1,93,6,3030,2,3,5,128.76,643.8
2020-09-16,1,93,6,3030,2,6,4,161.88,161.88
2021-03-09,1,93,6,3030,2,9,0,219.76,659.28
2022-09-10,1,93,6,3030,2,4,9,451.49,2257.45
2020-06-27,1,93,6,3030,2,9,0,558.54,558.54
2019-04-15,1,93,6,3030,2,7,1,1000.68,5003.4
2018-12-29,1,93,6,3030,2,5,2,342.26,342.26
2020-11-06,1,93,6,3030,2,7,1,622.49,1867.47
2021-08-22,1,93,6,3030,2,0,7,485.71,2428.55
2021-04-02,1,93,6,3030,2,8,6,1398.68,1398.68
2020-11-01,1,93,6,3030,2,5,2,1717.74,3435.48
2020-09-14,1,93,6,3030,2,8,6,2060.43,8241.72
2022-01-22,1,74,4,5082,15,9,0,115.92,463.68
2018-11-07,1,74,4,5082,15,9,0,44.99,89.98
2021-09-21,1,74,4,5082,15,6,4,9,9
2021-06-09,1,74,4,5082,15,5,2,45.98,45.98
2021-05-05,1,74,4,5082,15,1,3,39.97,199.85
2022-12-10,1,74,4,5082,15,3,5,13,26
2022-11-05,1,74,4,5082,15,0,7,15,75
2019-01-20,1,74,4,5082,15,4,9,8.16,40.8
2022-01-02,1,74,4,5082,15,6,4,17.99,17.99
2020-09-10,1,74,4,5082,15,5,2,48.97,97.94
2019-09-10,1,74,4,5082,15,8,6,86,258
2020-05-13,1,74,4,5082,15,7,1,59.39,118.78
2020-09-29,1,74,4,5082,15,7,1,82.91,165.82
2021-06-07,1,74,4,5082,15,2,8,103.29,516.45
2022-03-28,1,74,4,5082,15,0,7,387.54,387.54
2021-10-06,1,74,4,5082,15,2,8,256.63,1026.52
2020-02-24,1,74,4,5082,15,8,6,204.95,1024.75
2019-05-16,1,74,4,5082,15,9,0,276.01,276.01
2019-04-25,1,74,4,5082,15,2,8,218.1,654.3
2022-03-21,1,74,4,5082,15,5,2,197.81,197.81
2020-04-20,1,74,4,5082,15,0,7,451.22,1804.88
2019-02-24,1,74,4,5082,15,9,0,327.68,327.68
2020-06-13,1,74,4,5082,15,4,9,402.62,402.62
2020-12-02,1,74,4,5082,15,3,5,354.27,1417.08
2022-08-02,1,74,4,5082,15,6,4,413.71,1241.13
2022-01-19,1,74,4,5082,15,8,6,1156.86,5784.3
2020-11-15,1,74,4,5082,15,6,4,697.35,3486.75
2019-09-27,1,74,4,5082,15,5,2,1181.71,4726.84
2020-03-06,1,74,4,5082,15,7,1,1266.21,5064.84
2021-03-13,1,74,4,5082,15,7,1,1123.11,2246.22
2020-09-03,1,74,4,5082,15,8,6,1805.24,5415.72
2020-02-06,1,28,6,3977,13,5,2,-51.96,51.96
2019-04-04,1,28,6,3977,13,5,2,78.97,315.88
2022-12-08,1,28,6,3977,13,1,3,17.74,35.48
2019-07-14,1,28,6,3977,13,9,0,44.99,224.95
2022-08-07,1,28,6,3977,13,9,0,3,3
2021-12-05,1,28,6,3977,13,9,0,21,63
2021-01-06,1,28,6,3977,13,2,8,15.98,31.96
2022-03-01,1,28,6,3977,13,6,4,12,60
2020-02-24,1,28,6,3977,13,2,8,23.97,119.85
2020-07-14,1,28,6,3977,13,2,8,51.94,51.94
2019-02-23,1,28,6,3977,13,5,2,,0
2022-03-28,1,28,6,3977,13,3,5,,0
2020-04-24,1,28,6,3977,13,9,0,29.97,119.88
2020-09-11,1,28,6,3977,13,0,7,93.75,93.75
2019-11-20,1,28,6,3977,13,7,1,40.73,162.92
2022-02-24,1,28,6,3977,13,0,7,269.29,807.87
2019-12-14,1,28,6,3977,13,6,4,89.87,449.35
2021-12-17,1,28,6,3977,13,4,9,475.57,2377.85
2021-12-04,1,28,6,3977,13,9,0,480.67,2403.35
2021-04-06,1,28,6,3977,13,6,4,290.85,290.85
2020-07-06,1,28,6,3977,13,7,1,324.1,324.1
2021-05-10,1,28,6,3977,13,0,7,353.84,1415.36
2022-06-12,1,28,6,3977,13,7,1,454.73,909.46
2020-03-03,1,28,6,3977,13,9,0,249.75,749.25
2022-09-25,1,28,6,3977,13,10,5,354.67,1773.35
2022-09-14,1,28,6,3977,13,8,6,437.86,875.72
2021-02-23,1,28,6,3977,13,8,6,1232.85,4931.4
2019-08-29,1,28,6,3977,13,5,2,1070.54,1070.54
2022-10-27,1,28,6,3977,13,7,1,1075.65,3226.95
2020-03-26,1,28,6,3977,13,8,6,1378.88,2757.76
2020-08-18,1,3,2,870,11,5,2,41.96,209.8
2021-05-26,1,3,2,870,11,5,2,33.99,135.96
2021-07-27,1,3,2,870,11,9,0,39.99,199.95
2021-11-15,1,3,2,870,11,1,3,54.18,108.36
2021-04-14,1,3,2,870,11,7,1,7,14
2021-01-08,1,3,2,870,11,6,4,5,10
2021-03-02,1,3,2,870,11,5,2,12.99,25.98
2021-09-18,1,3,2,870,11,2,8,14,14
2021-12-01,1,3,2,870,11,0,7,14.93,59.72
2021-01-14,1,3,2,870,11,6,4,14.97,44.91
2019-02-17,1,3,2,870,11,9,0,37.5,187.5
2022-01-30,1,3,2,870,11,7,1,66.93,66.93
2018-11-18,1,3,2,870,11,5,2,90.93,454.65
2022-05-06,1,3,2,870,11,9,0,167.85,503.55
2019-07-23,1,3,2,870,11,6,4,161.9,485.7
2019-10-13,1,3,2,870,11,8,6,208.27,208.27
2019-11-28,1,3,2,870,11,4,9,273.72,547.44
2021-07-15,1,3,2,870,11,5,2,165.89,497.67
2022-01-18,1,3,2,870,11,8,6,592.1,2368.4
2021-06-22,1,3,2,870,11,2,8,219.31,657.93
2020-03-20,1,3,2,870,11,7,1,246.51,493.02
2019-10-09,1,3,2,870,11,0,7,430.78,2153.9
2021-10-21,1,3,2,870,11,0,7,248.61,745.83
2022-09-13,1,3,2,870,11,3,5,311.58,311.58
2022-11-14,1,3,2,870,11,6,4,534.62,1069.24
2019-10-22,1,3,2,870,11,9,0,414.58,1658.32
2021-11-06,1,3,2,870,11,9,0,854.03,4270.15
2021-06-19,1,3,2,870,11,7,1,716.97,2867.88
2022-07-10,1,3,2,870,11,8,6,1320.61,6603.05
2021-02-08,1,3,2,870,11,5,2,1675.46,3350.92
2022-05-03,1,3,2,870,11,7,1,1377.89,4133.67
2022-05-22,0,22,1,2560,5,2,8,532.33,2129.32
2019-02-27,0,22,1,2560,5,7,1,36,108
2022-03-10,0,22,1,2560,5,9,0,120,240
2019-09-03,0,22,1,2560,5,5,2,59.98,239.92
2019-02-20,0,22,1,2560,5,4,10,11.94,23.88
2022-04-25,0,22,1,2560,5,9,0,35,70
2020-05-20,0,22,1,2560,5,5,2,7,35
2022-08-24,0,22,1,2560,5,0,7,31.8,127.2
2021-05-31,0,22,1,2560,5,4,9,1,3
2022-08-23,0,22,1,2560,5,0,7,4.99,24.95
2022-08-13,0,22,1,2560,5,7,1,1,1
2018-12-28,0,22,1,2560,5,6,4,2,8
2021-09-29,0,22,1,2560,5,1,3,1.99,7.96
2022-05-06,0,22,1,2560,5,6,4,56.32,281.6
2020-01-27,0,22,1,2560,5,5,2,47,47
2021-12-11,0,22,1,2560,5,5,2,24.99,49.98
2020-11-27,0,22,1,2560,5,0,7,8.97,17.94
2021-06-18,0,22,1,2560,5,9,0,20,60
2020-05-25,0,22,1,2560,5,0,7,19.95,99.75
2020-07-25,0,22,1,2560,5,6,4,18.98,94.9
2020-04-23,0,22,1,2560,5,2,8,19.96,59.88
2021-11-29,0,22,1,2560,5,5,2,68.95,68.95
2020-04-27,0,22,1,2560,5,7,1,47.96,47.96
2020-04-02,0,22,1,2560,5,0,7,133.33,133.33
2022-02-12,0,22,1,2560,5,9,0,107.64,215.28
2020-07-27,0,22,1,2560,5,6,4,139.81,279.62
2020-07-12,0,22,1,2560,5,1,3,485.87,485.87
2019-03-31,0,22,1,2560,5,3,5,224.19,224.19
2022-04-10,0,22,1,2560,5,10,2,250.87,250.87
2019-09-26,0,22,1,2560,5,10,1,246.96,987.84
2020-02-11,0,22,1,2560,5,10,0,493.99,987.98
2019-05-12,0,22,1,2560,5,7,1,300.51,1502.55
2021-01-15,0,22,1,2560,5,9,0,362.22,362.22
2022-06-27,0,22,1,2560,5,6,4,467.02,2335.1
2019-10-02,0,22,1,2560,5,7,1,368.48,736.96
2021-09-26,0,22,1,2560,5,5,2,363.72,1454.88
2022-02-16,0,22,1,2560,5,8,6,654.85,2619.4
2020-08-27,0,22,1,2560,5,8,6,245.73,982.92
2022-09-13,0,22,1,2560,5,1,3,641.01,1923.03
2020-08-10,0,22,1,2560,5,0,7,903.61,4518.05
2022-03-21,0,22,1,2560,5,9,0,558.38,1675.14
2021-03-12,0,22,1,2560,5,8,6,822.38,1644.76
2021-12-10,0,22,1,2560,5,10,0,1041.9,3125.7
2020-12-28,0,22,1,2560,5,5,2,1085.08,2170.16
2020-05-09,0,22,1,2560,5,6,4,1292.27,5169.08
2021-12-25,0,22,1,2560,5,8,6,1201.33,3603.99
2021-01-02,0,22,1,2560,5,4,9,621.08,1863.24
2022-06-29,0,22,1,2560,5,6,4,1554.67,1554.67
2022-09-06,0,22,1,2560,5,5,2,815.16,4075.8
2021-10-04,0,22,1,2560,5,2,8,2080.69,2080.69
2020-10-07,0,22,1,2560,5,0,7,1761.38,8806.9
2021-11-04,0,22,1,2560,5,4,9,1692.02,3384.04
2022-03-26,0,22,1,2560,5,6,4,2234.84,4469.68
2022-11-12,0,22,1,2560,5,1,3,3052.62,3052.62
2019-01-27,0,22,1,2560,5,3,5,1601.42,6405.68
2022-03-01,0,22,1,2560,5,0,7,1981.7,5945.1
2021-09-23,0,22,1,2560,5,2,8,4959.62,19838.48
2021-09-25,0,22,1,2560,5,5,2,4762.77,9525.54
2021-04-15,0,22,1,2560,5,7,1,3709.6,14838.4
2021-11-12,0,22,1,2560,5,8,6,5578.48,5578.48
2021-09-06,0,22,1,2560,5,2,8,5934.17,5934.17
2022-08-11,0,22,1,2560,5,9,0,7215.44,7215.44
2021-04-01,0,22,1,2560,5,7,1,8091.2,16182.4
2020-12-10,1,92,6,3280,7,9,0,79.99,79.99
2020-04-12,1,92,6,3280,7,5,2,21,84
2022-01-03,1,92,6,3280,7,5,2,45.95,45.95
2020-09-14,1,92,6,3280,7,6,4,4,12
2019-01-03,1,92,6,3280,7,1,3,121.42,242.84
2019-10-02,1,92,6,3280,7,5,2,5.99,29.95
2020-03-29,1,92,6,3280,7,6,4,7.99,39.95
2022-03-08,1,92,6,3280,7,9,0,10.99,43.96
2019-12-29,1,92,6,3280,7,10,0,9.99,39.96
2019-12-01,1,92,6,3280,7,5,2,55.97,223.88
2021-01-27,1,92,6,3280,7,6,4,23.97,95.88
2021-09-06,1,92,6,3280,7,8,6,106.98,534.9
2020-11-12,1,92,6,3280,7,2,8,61.96,123.92
2020-09-19,1,92,6,3280,7,9,0,68.97,275.88
2020-02-22,1,92,6,3280,7,5,2,79.96,319.84
2020-08-24,1,92,6,3280,7,0,7,117.82,117.82
2019-06-25,1,92,6,3280,7,7,1,106.77,320.31
2020-04-21,1,92,6,3280,7,0,7,390.99,1563.96
2019-07-19,1,92,6,3280,7,3,5,138.73,277.46
2019-03-28,1,92,6,3280,7,9,0,254.95,254.95
2022-05-19,1,92,6,3280,7,2,8,155.74,622.96
2020-03-24,1,92,6,3280,7,7,10,192.08,768.32
2022-05-07,1,92,6,3280,7,0,7,83.95,167.9
2022-10-31,1,92,6,3280,7,2,8,268.69,806.07
2022-11-18,1,92,6,3280,7,8,6,374.91,749.82
2022-05-26,1,92,6,3280,7,9,0,982.45,4912.25
2021-02-24,1,92,6,3280,7,9,0,346.58,1732.9
2020-09-24,1,92,6,3280,7,7,1,231.71,463.42
2020-01-27,1,92,6,3280,7,7,1,447.47,1342.41
2021-04-11,1,92,6,3280,7,10,5,572.08,1144.16
2021-06-11,1,92,6,3280,7,5,2,437.53,1750.12
2021-10-18,1,92,6,3280,7,0,10,798.29,3193.16
2019-02-22,1,92,6,3280,7,6,4,826.07,2478.21
2020-03-12,1,92,6,3280,7,4,9,1044.43,2088.86
2019-07-14,1,92,6,3280,7,6,4,964.94,964.94
2020-03-05,1,92,6,3280,7,10,6,2752.44,8257.32
2019-11-15,1,92,6,3280,7,8,6,1545.74,3091.48
2022-06-23,1,92,6,3280,7,7,1,2164.54,10822.7
2020-05-28,1,92,6,3280,7,7,1,2726.23,10904.92
2022-06-14,1,92,6,3280,7,5,2,4528.37,18113.48
2021-07-13,1,89,1,2539,5,9,0,94.98,94.98
2019-01-11,1,89,1,2539,5,5,2,129.99,519.96
2021-01-04,1,89,1,2539,5,5,2,1,1
2020-07-12,1,89,1,2539,5,1,3,29.46,147.3
2020-07-15,1,89,1,2539,5,6,4,2,10
2020-08-30,1,89,1,2539,5,6,4,12,48
2019-06-01,1,89,1,2539,5,9,0,20,60
2020-09-28,1,89,1,2539,5,5,2,43.97,87.94
2020-06-21,1,89,1,2539,5,7,1,27.96,27.96
2020-09-01,1,89,1,2539,5,2,8,24.99,49.98
2020-09-06,1,89,1,2539,5,3,5,69.77,209.31
2022-09-23,1,89,1,2539,5,2,8,62.01,186.03
2020-10-07,1,89,1,2539,5,0,7,397.34,794.68
2021-03-06,1,89,1,2539,5,0,10,144.57,433.71
2020-08-04,1,89,1,2539,5,8,6,210.95,210.95
2021-02-25,1,89,1,2539,5,6,4,206.81,413.62
2022-03-23,1,89,1,2539,5,5,2,159.92,479.76
2022-05-21,1,89,1,2539,5,0,7,344.6,1033.8
2020-01-20,1,89,1,2539,5,7,1,287.78,1438.9
2022-02-22,1,89,1,2539,5,9,0,953.42,1906.84
2019-10-06,1,89,1,2539,5,8,6,302.9,1211.6
2020-12-25,1,89,1,2539,5,3,5,317.17,1585.85
2019-07-04,1,89,1,2539,5,9,0,405.78,1623.12
2020-05-05,1,89,1,2539,5,6,4,326.7,1306.8
2019-09-03,1,89,1,2539,5,2,8,436.86,436.86
2021-07-26,1,89,1,2539,5,5,2,271.62,543.24
2020-02-10,1,89,1,2539,5,4,9,682.32,3411.6
2020-02-04,1,89,1,2539,5,8,6,706.81,2827.24
2019-10-20,1,89,1,2539,5,7,1,874.74,4373.7
2018-12-07,1,89,1,2539,5,8,10,1103.65,5518.25
2020-06-10,1,89,1,2539,5,7,1,2264.84,2264.84
2019-04-01,1,89,1,2539,5,5,2,2831.32,11325.28
2019-06-15,1,76,6,3134,14,5,2,67.98,271.92
2019-06-04,1,76,6,3134,14,1,3,54.49,163.47
2022-12-09,1,76,6,3134,14,5,2,3,12
2020-05-04,1,76,6,3134,14,5,2,10,40
2021-07-25,1,76,6,3134,14,5,2,24.99,124.95
2019-06-09,1,76,6,3134,14,9,0,10,30
2022-04-07,1,76,6,3134,14,7,1,0,0
2021-02-23,1,76,6,3134,14,3,5,4.99,14.97
2019-10-12,1,76,6,3134,14,9,0,21.93,109.65
2019-05-04,1,76,6,3134,14,9,0,7,14
2019-11-17,1,76,6,3134,14,2,8,39.95,79.9
2020-07-21,1,76,6,3134,14,2,8,41.97,41.97
2021-11-30,1,76,6,3134,14,9,0,65.97,329.85
2021-09-17,1,76,6,3134,14,8,6,143.94,575.76
2022-05-07,1,76,6,3134,14,2,8,116.42,232.84
2020-03-30,1,76,6,3134,14,7,1,69.86,69.86
2021-10-11,1,76,6,3134,14,0,7,242.55,242.55
2022-06-06,1,76,6,3134,14,6,4,166.85,500.55
2019-07-16,1,76,6,3134,14,7,1,158.31,158.31
2019-01-17,1,76,6,3134,14,9,0,136.87,547.48
2020-10-17,1,76,6,3134,14,4,9,509.98,2039.92
2019-06-12,1,76,6,3134,14,8,6,664.05,3320.25
2022-09-23,1,76,6,3134,14,6,4,395.58,1582.32
2020-05-22,1,76,6,3134,14,3,5,421.95,2109.75
2020-06-11,1,76,6,3134,14,0,7,503.36,503.36
2019-03-06,1,76,6,3134,14,9,0,825.89,2477.67
2022-07-23,1,76,6,3134,14,5,2,1158.91,2317.82
2022-01-24,1,76,6,3134,14,7,1,995.71,4978.55
2020-07-05,1,76,6,3134,14,8,6,1043.12,5215.6
2020-09-26,1,76,6,3134,14,7,1,1243.52,2487.04
2019-05-20,0,69,1,2541,5,5,2,244.57,1222.85
2019-11-08,0,69,1,2541,5,2,8,185.99,929.95
2020-06-13,0,69,1,2541,5,5,2,269.76,539.52
2022-02-17,0,69,1,2541,5,5,2,10,40
2021-12-01,0,69,1,2541,5,9,0,19,57
2019-05-11,0,69,1,2541,5,5,2,15,45
2019-05-26,0,69,1,2541,5,9,0,62,248
2020-01-09,0,69,1,2541,5,7,1,7,21
2022-01-24,0,69,1,2541,5,5,2,4.49,13.47
2020-01-19,0,69,1,2541,5,4,9,4,16
2022-10-22,0,69,1,2541,5,6,4,6.98,6.98
2019-03-26,0,69,1,2541,5,10,4,30.97,154.85
2019-08-18,0,69,1,2541,5,3,5,15.97,31.94
2022-09-15,0,69,1,2541,5,6,4,9.96,29.88
2020-10-30,0,69,1,2541,5,5,2,24.99,49.98
2019-04-08,0,69,1,2541,5,1,3,23.92,71.76
2019-03-30,0,69,1,2541,5,6,4,20,20
2021-02-13,0,69,1,2541,5,0,7,20.79,20.79
2019-12-20,0,69,1,2541,5,5,2,11.96,47.84
2020-04-28,0,69,1,2541,5,5,2,112.01,560.05
2019-03-09,0,69,1,2541,5,3,5,17.91,35.82
2021-05-08,0,69,1,2541,5,3,5,37.85,75.7
