,Unnamed: 0,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Inventory,date_difference,Sales.1,Inventory
245,245,2,230,2,0,239,21,55044,0,1,14,166.72,2.0,0.0,41.68,500.16,5,166.72,500.16
246,246,2,230,2,0,239,21,55044,0,1,12,47.88,6.0,0.0,23.94,191.52,5,47.88,191.52
247,247,2,230,2,0,239,21,55044,0,1,1,1503.25,5.0,0.0,496.0725,4509.75,5,1503.25,4509.75
248,248,2,230,2,0,239,21,55044,0,1,12,25.92,4.0,0.0,12.4416,51.84,5,25.92,51.84
249,249,2,475,0,0,438,3,94109,3,0,5,321.568,2.0,0.2,28.1372,643.136,5,321.568,643.136
250,250,3,434,0,0,437,3,92037,3,1,12,7.61,1.0,0.0,3.5767,38.05,6,7.61,38.05
251,251,3,434,0,0,437,3,92037,3,2,0,3347.37,13.0,0.0,636.0003,13389.48,6,3347.37,13389.48
252,252,0,219,0,0,329,30,10024,1,1,14,80.58,6.0,0.0,22.5624,322.32,3,80.58,322.32
253,253,0,219,0,0,329,30,10024,1,1,7,361.92,4.0,0.0,162.864,1447.68,3,361.92,1447.68
254,254,3,190,1,0,80,11,60623,0,0,9,12.132,9.0,0.6,-8.4924,36.396,6,12.132,36.396
255,255,3,190,1,0,80,11,60623,0,1,14,82.368,2.0,0.2,-19.5624,164.736,6,82.368,164.736
256,256,3,190,1,0,80,11,60623,0,1,14,53.92,5.0,0.2,4.044,215.68,6,53.92,215.68
257,257,3,190,1,0,80,11,60623,0,2,13,647.904,6.0,0.2,56.6916,1295.808,6,647.904,1295.808
258,258,2,176,0,0,329,30,10009,1,2,0,20.37,3.0,0.0,6.9258,61.11,2,20.37,61.11
259,259,2,176,0,0,329,30,10009,1,1,14,221.55,3.0,0.0,6.6465,1107.75,2,221.55,1107.75
260,260,2,176,0,0,329,30,10009,1,1,3,17.52,5.0,0.2,6.132,35.04,2,17.52,35.04
261,261,3,238,1,0,364,41,77506,0,1,1,1.624,2.0,0.8,-4.466,8.12,4,1.624,8.12
262,262,2,684,1,0,207,41,77036,0,2,11,3059.982,3.0,0.4,-509.997,6119.964,2,3059.982,6119.964
263,263,2,684,1,0,207,41,77036,0,2,11,2519.958,7.0,0.4,-251.9958,10079.832,2,2519.958,10079.832
264,264,3,653,0,0,80,11,60610,0,2,13,328.224,4.0,0.2,28.7196,328.224,7,328.224,328.224
265,265,3,13,0,0,49,3,94513,3,2,0,79.9,2.0,0.0,35.156,79.9,5,79.9,79.9
266,266,3,167,1,0,73,31,27514,2,1,2,14.016,3.0,0.2,4.7304,42.048,4,14.016,42.048
267,267,3,591,0,0,314,28,7960,1,1,8,7.56,6.0,0.0,0.3024,7.56,6,7.56,7.56
268,268,3,152,1,0,83,33,45231,1,1,14,37.208,1.0,0.2,-7.4416,37.208,4,37.208,37.208
269,269,3,152,1,0,83,33,45231,1,1,7,57.576,3.0,0.2,21.591,172.728,4,57.576,172.728
270,270,2,444,1,0,438,3,94110,3,1,14,725.84,4.0,0.0,210.4936,2903.36,5,725.84,2903.36
271,271,0,326,0,0,438,3,94109,3,2,0,209.93,7.0,0.0,92.3692,209.93,1,209.93,209.93
272,272,0,326,0,0,438,3,94109,3,0,9,5.28,3.0,0.0,2.3232,10.56,1,5.28,10.56
273,273,0,326,0,0,438,3,94109,3,1,3,10.92,3.0,0.2,4.095,54.6,1,10.92,54.6
274,274,0,65,1,0,212,3,90301,3,1,12,8.82,2.0,0.0,4.0572,44.1,1,8.82,44.1
275,275,0,65,1,0,212,3,90301,3,1,2,5.98,1.0,0.0,1.5548,29.9,1,5.98,29.9
276,276,3,32,1,0,374,36,19140,1,1,12,11.648,2.0,0.2,4.0768,46.592,4,11.648,46.592
277,277,3,32,1,0,374,36,19140,1,1,12,18.176,4.0,0.2,5.9072,36.352,4,18.176,36.352
278,278,3,32,1,0,374,36,19140,1,1,14,59.712,6.0,0.2,5.9712,298.56,4,59.712,298.56
279,279,3,32,1,0,374,36,19140,1,1,10,24.84,3.0,0.2,8.694,74.52,4,24.84,74.52
280,280,2,713,0,0,207,41,77070,0,1,3,2.08,5.0,0.8,-3.432,4.16,2,2.08,4.16
281,281,2,713,0,0,207,41,77070,0,2,13,1114.4,7.0,0.2,376.11,2228.8,2,1114.4,2228.8
282,282,3,350,0,0,266,3,90004,3,0,16,1038.84,5.0,0.2,51.942,5194.2,4,1038.84,5194.2
283,283,3,765,0,0,389,35,97206,3,1,12,141.76,5.0,0.2,47.844,567.04,6,141.76,567.04
284,284,3,765,0,0,389,35,97206,3,2,0,239.8,5.0,0.2,47.96,239.8,6,239.8,239.8
285,285,3,765,0,0,389,35,97206,3,1,12,31.104,6.0,0.2,10.8864,31.104,6,31.104,31.104
286,286,2,12,1,0,472,8,33319,2,1,3,254.058,7.0,0.7,-169.372,762.174,2,254.058,762.174
287,287,2,12,1,0,472,8,33319,2,1,1,194.528,2.0,0.2,24.316,972.64,2,194.528,972.64
288,288,2,12,1,0,472,8,33319,2,1,15,961.48,5.0,0.2,-204.3145,1922.96,2,961.48,1922.96
289,289,2,569,2,0,94,33,43229,1,1,8,19.096,7.0,0.2,6.6836,76.384,4,19.096,76.384
290,290,2,569,2,0,94,33,43229,1,1,10,18.496,8.0,0.2,6.2424,73.984,4,18.496,73.984
291,291,2,569,2,0,94,33,43229,1,2,0,255.984,2.0,0.2,54.3966,767.952,4,255.984,767.952
292,292,2,569,2,0,94,33,43229,1,0,4,86.97,3.0,0.5,-48.7032,260.91,4,86.97,260.91
293,293,0,435,1,0,92,4,80906,3,0,9,300.416,8.0,0.2,78.8592,1502.08,2,300.416,1502.08
294,294,0,435,1,0,92,4,80906,3,0,5,230.352,3.0,0.2,20.1558,921.408,2,230.352,921.408
295,295,0,435,1,0,92,4,80906,3,0,9,218.352,3.0,0.2,-24.5646,655.056,2,218.352,655.056
296,296,0,435,1,0,92,4,80906,3,1,3,78.6,5.0,0.7,-62.88,393,2,78.6,393.0
297,297,0,435,1,0,92,4,80906,3,1,8,27.552,3.0,0.2,9.2988,82.656,2,27.552,82.656
298,298,3,391,1,0,35,28,7109,1,1,12,32.4,5.0,0.0,15.552,32.4,6,32.4,32.4
299,299,3,391,1,0,35,28,7109,1,1,14,1082.48,8.0,0.0,10.8248,5412.4,6,1082.48,5412.4
300,300,3,391,1,0,35,28,7109,1,1,12,56.91,3.0,0.0,27.3168,113.82,6,56.91,113.82
301,301,3,391,1,0,35,28,7109,1,0,9,77.6,4.0,0.0,38.024,232.8,6,77.6,232.8
302,302,3,391,1,0,35,28,7109,1,1,3,14.28,1.0,0.0,6.5688,57.12,6,14.28,57.12
303,303,3,392,0,0,80,11,60623,0,0,16,219.075,3.0,0.5,-131.445,657.225,4,219.075,657.225
304,304,2,14,1,0,329,30,10024,1,0,9,26.8,2.0,0.0,12.864,26.8,5,26.8,26.8
305,305,3,438,1,0,474,20,48180,0,1,2,9.84,3.0,0.0,2.8536,49.2,5,9.84,49.2
306,306,3,173,2,0,240,28,8701,1,1,3,45.48,3.0,0.0,20.9208,227.4,5,45.48,227.4
307,307,3,173,2,0,240,28,8701,1,1,2,289.2,6.0,0.0,83.868,1446,5,289.2,1446.0
308,308,0,691,0,0,16,44,22204,2,1,2,4.89,1.0,0.0,2.0049,19.56,2,4.89,19.56
309,309,2,78,1,0,18,4,80004,3,0,9,15.136,4.0,0.2,3.5948,75.68,2,15.136,75.68
310,310,2,78,1,0,18,4,80004,3,0,5,466.768,2.0,0.2,52.5114,1400.304,2,466.768,1400.304
311,311,2,78,1,0,18,4,80004,3,0,9,15.232,1.0,0.2,1.7136,76.16,2,15.232,76.16
312,312,2,78,1,0,18,4,80004,3,1,10,6.264,3.0,0.2,2.0358,18.792,2,6.264,18.792
313,313,3,745,1,0,184,28,7601,1,0,9,87.54,3.0,0.0,37.6422,262.62,6,87.54,262.62
314,314,3,34,1,0,429,8,33710,2,2,13,178.384,2.0,0.2,22.298,356.768,7,178.384,356.768
315,315,3,34,1,0,429,8,33710,2,1,12,15.552,3.0,0.2,5.4432,62.208,7,15.552,62.208
316,316,0,722,1,0,374,36,19143,1,1,2,99.136,4.0,0.2,8.6744,396.544,2,99.136,396.544
317,317,3,561,2,0,329,30,10024,1,0,5,135.882,1.0,0.1,24.1568,135.882,5,135.882,135.882
318,318,3,561,2,0,329,30,10024,1,2,11,3991.98,2.0,0.0,1995.99,7983.96,5,3991.98,7983.96
319,319,3,561,2,0,329,30,10024,1,2,13,275.94,6.0,0.0,80.0226,1103.76,5,275.94,1103.76
320,320,3,561,2,0,329,30,10024,1,2,0,360,4.0,0.0,129.6,720,5,360.0,720.0
321,321,3,561,2,0,329,30,10024,1,1,14,43.57,1.0,0.0,13.071,130.71,5,43.57,130.71
322,322,3,280,1,0,262,3,90805,3,1,8,7.16,2.0,0.0,3.58,21.48,5,7.16,21.48
323,323,3,306,1,0,196,3,92345,3,1,3,251.52,6.0,0.2,81.744,754.56,4,251.52,754.56
324,324,3,306,1,0,196,3,92345,3,2,0,99.99,1.0,0.0,34.9965,99.99,4,99.99,99.99
325,325,2,232,1,0,317,40,37130,2,0,9,15.992,1.0,0.2,0.9995,63.968,2,15.992,63.968
326,326,0,588,0,0,374,36,19143,1,2,13,290.898,3.0,0.4,-67.8762,290.898,2,290.898,290.898
327,327,0,588,0,0,374,36,19143,1,1,14,54.224,2.0,0.2,3.389,108.448,2,54.224,108.448
328,328,0,588,0,0,374,36,19143,1,0,5,786.744,4.0,0.3,-258.5016,3146.976,2,786.744,3146.976
329,329,0,588,0,0,374,36,19143,1,1,10,100.24,10.0,0.2,33.831,300.72,2,100.24,300.72
330,330,0,588,0,0,374,36,19143,1,1,3,37.764,6.0,0.7,-27.6936,37.764,2,37.764,37.764
331,331,2,388,0,0,374,36,19134,1,2,13,82.8,2.0,0.4,-20.7,414,4,82.8,414.0
332,332,2,388,0,0,374,36,19134,1,1,3,20.724,2.0,0.7,-13.816,103.62,4,20.724,103.62
333,333,2,388,0,0,374,36,19134,1,1,3,4.896,3.0,0.7,-3.4272,9.792,4,4.896,9.792
334,334,2,239,0,0,266,3,90045,3,1,3,4.752,1.0,0.2,1.6038,14.256,3,4.752,14.256
335,335,2,239,0,0,266,3,90045,3,2,6,959.984,2.0,0.2,335.9944,959.984,3,959.984,959.984
336,336,2,239,0,0,266,3,90045,3,1,3,14.368,4.0,0.2,4.49,28.736,3,14.368,28.736
337,337,3,27,1,0,438,3,94122,3,1,3,7.712,2.0,0.2,2.7956,30.848,5,7.712,30.848
338,338,3,27,1,0,438,3,94122,3,0,16,698.352,3.0,0.2,-17.4588,2095.056,5,698.352,2095.056
339,339,2,441,0,0,249,42,84041,3,1,8,4.96,4.0,0.0,2.3312,24.8,4,4.96,24.8
340,340,2,391,1,0,374,36,19140,1,1,2,17.856,4.0,0.2,1.116,89.28,4,17.856,89.28
341,341,2,391,1,0,374,36,19140,1,1,3,509.97,10.0,0.7,-407.976,509.97,4,509.97,509.97
342,342,2,391,1,0,374,36,19140,1,1,8,30.992,13.0,0.2,10.0724,123.968,4,30.992,123.968
343,343,2,391,1,0,374,36,19140,1,2,13,71.928,12.0,0.4,8.3916,143.856,4,71.928,143.856
344,344,3,140,0,0,25,41,78745,0,1,14,88.8,4.0,0.2,-2.22,266.4,4,88.8,266.4
345,345,3,168,0,0,438,3,94122,3,2,13,47.976,3.0,0.2,4.7976,95.952,4,47.976,95.952
346,346,3,731,0,0,269,19,1852,1,1,2,7.56,3.0,0.0,3.0996,15.12,4,7.56,15.12
347,347,3,731,0,0,269,19,1852,1,1,12,24.56,2.0,0.0,11.5432,73.68,4,24.56,73.68
348,348,3,731,0,0,269,19,1852,1,1,2,12.96,2.0,0.0,4.1472,38.88,4,12.96,38.88
349,349,0,3,2,0,329,30,10009,1,2,0,6.79,1.0,0.0,2.3086,33.95,2,6.79,33.95
350,350,0,3,2,0,329,30,10009,1,1,12,24.56,2.0,0.0,11.5432,73.68,2,24.56,73.68
351,351,0,3,2,0,329,30,10009,1,1,3,3.048,1.0,0.2,1.0668,6.096,2,3.048,6.096
352,352,0,3,2,0,329,30,10009,1,1,12,49.12,4.0,0.0,23.0864,196.48,2,49.12,196.48
353,353,0,3,2,0,329,30,10009,1,1,3,4355.168,4.0,0.2,1415.4296,17420.672,2,4355.168,17420.672
354,354,3,365,0,0,329,30,10035,1,0,4,388.704,6.0,0.2,-4.8588,1943.52,5,388.704,1943.52
355,355,3,365,0,0,329,30,10035,1,1,7,8.26,2.0,0.0,3.7996,24.78,5,8.26,24.78
356,356,3,365,0,0,329,30,10035,1,1,2,17.04,4.0,0.0,6.9864,68.16,5,17.04,68.16
357,357,3,365,0,0,329,30,10035,1,1,12,34.4,5.0,0.0,15.824,34.4,5,34.4,34.4
358,358,3,324,1,0,74,31,28205,2,1,12,36.24,5.0,0.2,11.325,72.48,5,36.24,72.48
359,359,0,780,1,0,94,9,31907,2,1,1,647.84,8.0,0.0,168.4384,3239.2,3,647.84,3239.2
360,360,0,780,1,0,94,9,31907,2,1,10,20.7,2.0,0.0,9.936,82.8,3,20.7,82.8
361,361,3,427,0,0,329,30,10009,1,1,10,20.7,2.0,0.0,9.936,103.5,6,20.7,103.5
362,362,3,427,0,0,329,30,10009,1,0,5,488.646,3.0,0.1,86.8704,977.292,6,488.646,977.292
363,363,3,427,0,0,329,30,10009,1,1,2,5.56,2.0,0.0,1.4456,22.24,6,5.56,22.24
364,364,3,427,0,0,329,30,10009,1,0,9,47.12,8.0,0.0,20.7328,188.48,6,47.12,188.48
365,365,3,402,0,0,438,3,94109,3,1,14,211.96,4.0,0.0,8.4784,847.84,5,211.96,847.84
366,366,1,525,1,0,274,5,6040,1,1,3,23.2,4.0,0.0,10.44,116,0,23.2,116.0
367,367,1,525,1,0,274,5,6040,1,1,15,7.36,2.0,0.0,0.1472,36.8,0,7.36,36.8
368,368,1,525,1,0,274,5,6040,1,1,14,104.79,7.0,0.0,29.3412,523.95,0,104.79,523.95
369,369,1,525,1,0,274,5,6040,1,0,4,1043.92,4.0,0.0,271.4192,3131.76,0,1043.92,3131.76
370,370,3,315,0,0,189,41,78550,0,1,12,25.92,5.0,0.2,9.396,103.68,6,25.92,103.68
371,371,3,315,0,0,189,41,78550,0,1,14,53.424,3.0,0.2,4.6746,267.12,6,53.424,267.12
372,372,3,59,0,0,489,1,85705,3,1,3,8.16,5.0,0.7,-5.712,8.16,4,8.16,8.16
373,373,3,59,0,0,489,1,85705,3,2,0,1023.936,8.0,0.2,179.1888,4095.744,4,1023.936,4095.744
374,374,3,59,0,0,489,1,85705,3,1,2,9.24,1.0,0.2,0.924,36.96,4,9.24,36.96
375,375,3,59,0,0,489,1,85705,3,2,0,479.04,10.0,0.2,-29.94,2395.2,4,479.04,2395.2
376,376,0,550,1,0,393,11,62301,0,1,12,99.136,4.0,0.2,30.98,198.272,3,99.136,198.272
377,377,3,26,1,0,156,19,2038,1,0,16,1488.424,7.0,0.3,-297.6848,2976.848,5,1488.424,2976.848
378,378,3,659,0,0,207,41,77095,0,1,1,8.652,3.0,0.8,-20.3322,17.304,7,8.652,17.304
379,379,3,659,0,0,207,41,77095,0,1,14,23.832,3.0,0.2,2.6811,47.664,7,23.832,47.664
380,380,3,659,0,0,207,41,77095,0,1,3,12.176,4.0,0.8,-18.8728,48.704,7,12.176,48.704
381,381,0,18,1,0,438,3,94109,3,1,12,50.96,7.0,0.0,25.48,203.84,1,50.96,203.84
382,382,0,18,1,0,438,3,94109,3,1,3,49.536,3.0,0.2,17.3376,198.144,1,49.536,198.144
383,383,2,450,1,0,474,20,48180,0,2,0,41.9,2.0,0.0,8.799,83.8,3,41.9,83.8
384,384,3,227,0,0,369,8,33024,2,0,16,375.4575,3.0,0.45,-157.0095,1877.2875,5,375.4575,1877.2875
385,385,3,227,0,0,369,8,33024,2,2,0,83.976,3.0,0.2,-1.0497,83.976,5,83.976,83.976
386,386,3,213,1,0,374,36,19140,1,2,11,482.34,4.0,0.7,-337.638,482.34,4,482.34,482.34
387,387,3,213,1,0,374,36,19140,1,0,9,2.96,1.0,0.2,0.777,14.8,4,2.96,14.8
388,388,0,560,0,0,83,33,45231,1,1,2,2.624,1.0,0.2,0.4264,5.248,2,2.624,5.248
389,389,3,544,0,0,329,30,10009,1,1,3,23.36,4.0,0.2,7.884,116.8,4,23.36,116.8
390,390,3,544,0,0,329,30,10009,1,2,0,39.98,2.0,0.0,13.5932,39.98,4,39.98,39.98
391,391,2,339,0,0,121,45,98198,3,2,13,246.384,2.0,0.2,27.7182,492.768,2,246.384,492.768
392,392,2,339,0,0,121,45,98198,3,2,6,1799.97,3.0,0.0,701.9883,7199.88,2,1799.97,7199.88
393,393,2,72,1,0,371,11,61604,0,1,3,12.462,3.0,0.8,-20.5623,49.848,3,12.462,49.848
394,394,3,779,2,0,245,26,89115,3,1,3,75.792,3.0,0.2,25.5798,75.792,5,75.792,75.792
395,395,2,674,1,0,504,37,2886,1,1,14,49.96,2.0,0.0,9.4924,199.84,2,49.96,199.84
396,396,2,674,1,0,504,37,2886,1,1,12,12.96,2.0,0.0,6.2208,25.92,2,12.96,25.92
397,397,3,319,2,0,215,20,49201,0,1,15,70.12,4.0,0.0,21.036,280.48,4,70.12,280.48
398,398,2,44,0,0,207,41,77036,0,1,14,35.952,3.0,0.2,3.5952,35.952,2,35.952,35.952
399,399,2,44,0,0,207,41,77036,0,0,4,2396.2656,4.0,0.32,-317.1528,4792.5312,2,2396.2656,4792.5312
400,400,2,44,0,0,207,41,77036,0,1,14,131.136,4.0,0.2,-32.784,131.136,2,131.136,131.136
401,401,2,44,0,0,207,41,77036,0,2,0,57.584,2.0,0.2,0.7198,230.336,2,57.584,230.336
402,402,0,477,0,0,295,8,33180,2,1,12,9.568,2.0,0.2,3.4684,47.84,2,9.568,47.84
403,403,3,708,1,0,521,31,28403,2,1,2,39.072,6.0,0.2,9.768,195.36,4,39.072,195.36
404,404,3,654,0,0,329,30,10024,1,1,1,35.91,3.0,0.0,9.6957,179.55,5,35.91,179.55
405,405,3,432,0,0,438,3,94110,3,2,0,179.95,5.0,0.0,37.7895,719.8,4,179.95,719.8
406,406,3,432,0,0,438,3,94110,3,2,6,1199.976,3.0,0.2,434.9913,5999.88,4,1199.976,5999.88
407,407,3,432,0,0,438,3,94110,3,1,12,27.15,5.0,0.0,13.3035,27.15,4,27.15,27.15
408,408,3,432,0,0,438,3,94110,3,0,16,1004.024,7.0,0.2,-112.9527,4016.096,4,1004.024,4016.096
409,409,3,432,0,0,438,3,94110,3,1,12,9.68,1.0,0.0,4.6464,48.4,4,9.68,48.4
410,410,3,432,0,0,438,3,94110,3,1,10,28.35,9.0,0.0,13.608,141.75,4,28.35,141.75
411,411,3,432,0,0,438,3,94110,3,1,12,55.98,1.0,0.0,27.4302,55.98,4,55.98,55.98
412,412,3,432,0,0,438,3,94110,3,0,4,1336.829,13.0,0.15,31.4548,6684.145,4,1336.829,6684.145
413,413,3,432,0,0,438,3,94110,3,0,5,113.568,2.0,0.2,-18.4548,227.136,4,113.568,227.136
414,414,3,443,1,0,452,45,98105,3,1,12,139.86,7.0,0.0,65.7342,559.44,4,139.86,559.44
415,415,3,443,1,0,452,45,98105,3,0,5,307.136,4.0,0.2,26.8744,614.272,4,307.136,614.272
416,416,3,132,0,0,208,3,92646,3,1,2,95.92,8.0,0.0,25.8984,383.68,4,95.92,383.68
417,417,3,608,0,0,266,3,90004,3,0,5,383.8,5.0,0.2,38.38,383.8,4,383.8,383.8
418,418,3,780,1,0,407,15,40475,2,1,12,5.78,1.0,0.0,2.8322,28.9,4,5.78,28.9
419,419,3,722,1,0,266,3,90045,3,1,2,9.32,4.0,0.0,2.7028,46.6,5,9.32,46.6
420,420,3,722,1,0,266,3,90045,3,1,7,15.25,1.0,0.0,7.015,30.5,5,15.25,30.5
421,421,0,381,0,0,267,4,80027,3,2,0,196.752,6.0,0.2,56.5662,393.504,3,196.752,393.504
422,422,3,529,1,0,247,19,1841,1,0,9,56.56,4.0,0.0,14.7056,226.24,4,56.56,226.24
423,423,3,529,1,0,247,19,1841,1,1,14,32.7,3.0,0.0,8.502,130.8,4,32.7,130.8
424,424,2,557,0,0,215,22,39212,2,0,5,866.4,4.0,0.0,225.264,4332,2,866.4,4332.0
425,425,2,349,1,0,64,20,48187,0,0,9,28.4,2.0,0.0,11.076,113.6,3,28.4,113.6
426,426,2,349,1,0,64,20,48187,0,1,3,287.92,8.0,0.0,138.2016,1151.68,3,287.92,1151.68
427,427,0,697,2,0,328,30,10801,1,2,11,69.99,1.0,0.0,30.0957,209.97,1,69.99,209.97
428,428,3,440,1,0,434,41,78207,0,1,2,6.672,6.0,0.2,0.5004,20.016,7,6.672,20.016
429,429,3,651,2,0,164,31,28052,2,1,3,189.588,2.0,0.7,-145.3508,758.352,6,189.588,758.352
430,430,3,651,2,0,164,31,28052,2,2,0, 16GB,408.744,7.0,0.2,#VALUE!,6,,
431,431,3,651,2,0,164,31,28052,2,2,0, 16GB,291.96,5.0,0.2,#VALUE!,6,,
432,432,3,651,2,0,164,31,28052,2,1,14,4.768,2.0,0.2,-0.7748,19.072,6,4.768,19.072
433,433,0,202,0,0,269,19,1852,1,1,14,714.3,5.0,0.0,207.147,2142.9,1,714.3,2142.9
434,434,3,542,0,0,216,8,32216,2,1,3,4.812,2.0,0.7,-3.6892,24.06,6,4.812,24.06
435,435,3,542,0,0,216,8,32216,2,2,0,247.8,5.0,0.2,-18.585,991.2,6,247.8,991.2
436,436,2,610,2,0,80,11,60623,0,2,11,1007.979,3.0,0.3,43.1991,2015.958,2,1007.979,2015.958
437,437,2,610,2,0,80,11,60623,0,1,12,313.488,7.0,0.2,113.6394,313.488,2,313.488,313.488
438,438,3,102,1,0,207,41,77070,0,1,12,31.872,8.0,0.2,11.5536,95.616,4,31.872,95.616
439,439,2,185,1,0,329,30,10024,1,0,5,207.846,3.0,0.1,2.3094,207.846,3,207.846,207.846
440,440,2,603,0,0,123,20,48227,0,0,9,12.22,1.0,0.0,3.666,61.1,2,12.22,61.1
441,441,2,603,0,0,123,20,48227,0,1,14,194.94,3.0,0.0,23.3928,389.88,2,194.94,389.88
442,442,2,603,0,0,123,20,48227,0,1,14,70.95,3.0,0.0,20.5755,354.75,2,70.95,354.75
443,443,2,603,0,0,123,20,48227,0,1,12,91.36,4.0,0.0,42.0256,274.08,2,91.36,274.08
444,444,2,603,0,0,123,20,48227,0,0,5,242.94,3.0,0.0,29.1528,485.88,2,242.94,485.88
445,445,2,603,0,0,123,20,48227,0,1,10,22.05,7.0,0.0,10.584,66.15,2,22.05,66.15
446,446,2,770,0,0,94,12,47201,0,0,9,2.91,1.0,0.0,1.3677,5.82,5,2.91,5.82
447,447,2,622,0,0,23,30,13021,1,1,2,59.52,3.0,0.0,15.4752,297.6,2,59.52,297.6
448,448,2,622,0,0,23,30,13021,1,1,14,161.94,3.0,0.0,9.7164,485.82,2,161.94,485.82
449,449,2,622,0,0,23,30,13021,1,1,2,263.88,6.0,0.0,71.2476,263.88,2,263.88,263.88
450,450,2,622,0,0,23,30,13021,1,1,2,30.48,3.0,0.0,7.9248,91.44,2,30.48,91.44
451,451,2,622,0,0,23,30,13021,1,1,2,9.84,3.0,0.0,2.8536,29.52,2,9.84,29.52
452,452,2,622,0,0,23,30,13021,1,2,13,35.12,4.0,0.0,9.1312,105.36,2,35.12,105.36
453,453,3,245,1,0,2,33,44312,1,0,16,284.364,2.0,0.4,-75.8304,1421.82,4,284.364,1421.82
454,454,3,245,1,0,2,33,44312,1,1,14,665.408,2.0,0.2,66.5408,3327.04,4,665.408,3327.04
455,455,3,440,1,0,336,34,73071,0,2,0,63.88,4.0,0.0,24.9132,63.88,4,63.88,63.88
456,456,3,671,0,0,96,3,94521,3,0,5,129.568,2.0,0.2,-24.294,388.704,6,129.568,388.704
457,457,3,557,0,0,116,11,62521,0,0,5,747.558,3.0,0.3,-96.1146,1495.116,5,747.558,1495.116
458,458,3,557,0,0,116,11,62521,0,1,7,8.928,2.0,0.2,3.348,17.856,5,8.928,17.856
459,459,3,397,0,0,452,45,98115,3,1,1,103.92,4.0,0.0,36.372,207.84,7,103.92,207.84
460,460,3,397,0,0,452,45,98115,3,2,0,899.91,9.0,0.0,377.9622,1799.82,7,899.91,1799.82
461,461,3,397,0,0,452,45,98115,3,1,3,51.312,3.0,0.2,18.6006,51.312,7,51.312,51.312
462,462,3,734,2,0,375,1,85023,3,0,9,23.56,5.0,0.2,7.068,117.8,7,23.56,117.8
463,463,3,734,2,0,375,1,85023,3,0,16,1272.63,6.0,0.5,-814.4832,6363.15,7,1272.63,6363.15
464,464,3,734,2,0,375,1,85023,3,1,3,28.485,5.0,0.7,-20.889,142.425,7,28.485,142.425
465,465,3,734,2,0,375,1,85023,3,1,15,185.376,2.0,0.2,-34.758,370.752,7,185.376,370.752
466,466,3,734,2,0,375,1,85023,3,1,1,78.272,2.0,0.2,5.8704,391.36,7,78.272,391.36
467,467,3,394,2,0,361,11,60068,0,0,9,254.744,7.0,0.6,-312.0614,1018.976,7,254.744,1018.976
468,468,3,210,1,0,8,41,79109,0,0,4,205.3328,2.0,0.32,-36.2352,1026.664,4,205.3328,1026.664
469,469,2,176,0,0,80,11,60610,0,1,3,4.788,3.0,0.8,-7.9002,4.788,4,4.788,4.788
470,470,3,517,1,0,257,30,11757,1,1,12,55.48,1.0,0.0,26.6304,110.96,4,55.48,110.96
471,471,2,366,0,0,438,3,94110,3,1,14,340.92,3.0,0.0,3.4092,1363.68,2,340.92,1363.68
472,472,2,366,0,0,438,3,94110,3,0,4,222.666,2.0,0.15,10.4784,890.664,2,222.666,890.664
473,473,2,366,0,0,438,3,94110,3,2,13,703.968,4.0,0.2,87.996,703.968,2,703.968,703.968
474,474,2,366,0,0,438,3,94110,3,1,14,92.52,6.0,0.0,24.9804,462.6,2,92.52,462.6
475,475,2,366,0,0,438,3,94110,3,1,12,62.65,7.0,0.0,28.819,62.65,2,62.65,62.65
476,476,2,366,0,0,438,3,94110,3,1,12,94.85,5.0,0.0,45.528,94.85,2,94.85,94.85
477,477,3,444,1,0,266,3,90008,3,2,13,95.76,6.0,0.2,7.182,287.28,7,95.76,287.28
478,478,3,363,0,0,488,30,12180,1,0,9,40.2,3.0,0.0,19.296,201,6,40.2,201.0
479,479,3,385,1,0,329,30,10024,1,1,2,14.7,5.0,0.0,6.615,14.7,6,14.7,14.7
480,480,3,385,1,0,329,30,10024,1,1,14,704.25,5.0,0.0,84.51,2112.75,6,704.25,2112.75
481,481,3,788,0,0,437,3,92024,3,2,0,9.09,3.0,0.0,1.9089,27.27,4,9.09,27.27
482,482,3,269,0,0,329,30,10024,1,1,2,5.96,2.0,0.0,1.6688,17.88,5,5.96,17.88
483,483,3,269,0,0,329,30,10024,1,2,0,159.98,2.0,0.0,57.5928,799.9,5,159.98,799.9
484,484,0,536,2,0,266,3,90045,3,1,10,29.6,2.0,0.0,14.8,88.8,3,29.6,88.8
485,485,0,536,2,0,266,3,90045,3,0,4,514.165,5.0,0.15,-30.245,1542.495,3,514.165,1542.495
486,486,0,536,2,0,266,3,90045,3,2,13,279.96,5.0,0.2,17.4975,559.92,3,279.96,559.92
487,487,0,720,0,0,80,11,60610,0,2,13,2735.952,6.0,0.2,341.994,5471.904,2,2735.952,5471.904
488,488,2,125,2,0,209,41,77340,0,2,13,7.992,1.0,0.2,0.5994,39.96,4,7.992,39.96
489,489,2,125,2,0,209,41,77340,0,2,0,63.984,2.0,0.2,10.3974,319.92,4,63.984,319.92
490,490,2,125,2,0,209,41,77340,0,1,2,70.368,2.0,0.2,6.1572,140.736,4,70.368,140.736
