,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Inventory,date_difference,Sales
276,3,32,1,0,374,36,19140,1,1,12,11.648,2.0,0.2,4.0768,46.592,4,11.648
277,3,32,1,0,374,36,19140,1,1,12,18.176,4.0,0.2,5.9072,36.352,4,18.176
278,3,32,1,0,374,36,19140,1,1,14,59.712,6.0,0.2,5.9712,298.56,4,59.712
279,3,32,1,0,374,36,19140,1,1,10,24.84,3.0,0.2,8.694,74.52,4,24.84
280,2,713,0,0,207,41,77070,0,1,3,2.08,5.0,0.8,-3.432,4.16,2,2.08
281,2,713,0,0,207,41,77070,0,2,13,1114.4,7.0,0.2,376.11,2228.8,2,1114.4
282,3,350,0,0,266,3,90004,3,0,16,1038.84,5.0,0.2,51.942,5194.2,4,1038.84
283,3,765,0,0,389,35,97206,3,1,12,141.76,5.0,0.2,47.844,567.04,6,141.76
284,3,765,0,0,389,35,97206,3,2,0,239.8,5.0,0.2,47.96,239.8,6,239.8
285,3,765,0,0,389,35,97206,3,1,12,31.104,6.0,0.2,10.8864,31.104,6,31.104
286,2,12,1,0,472,8,33319,2,1,3,254.058,7.0,0.7,-169.372,762.174,2,254.058
287,2,12,1,0,472,8,33319,2,1,1,194.528,2.0,0.2,24.316,972.64,2,194.528
288,2,12,1,0,472,8,33319,2,1,15,961.48,5.0,0.2,-204.3145,1922.96,2,961.48
289,2,569,2,0,94,33,43229,1,1,8,19.096,7.0,0.2,6.6836,76.384,4,19.096
290,2,569,2,0,94,33,43229,1,1,10,18.496,8.0,0.2,6.2424,73.984,4,18.496
291,2,569,2,0,94,33,43229,1,2,0,255.984,2.0,0.2,54.3966,767.952,4,255.984
292,2,569,2,0,94,33,43229,1,0,4,86.97,3.0,0.5,-48.7032,260.91,4,86.97
293,0,435,1,0,92,4,80906,3,0,9,300.416,8.0,0.2,78.8592,1502.08,2,300.416
294,0,435,1,0,92,4,80906,3,0,5,230.352,3.0,0.2,20.1558,921.408,2,230.352
295,0,435,1,0,92,4,80906,3,0,9,218.352,3.0,0.2,-24.5646,655.056,2,218.352
296,0,435,1,0,92,4,80906,3,1,3,78.6,5.0,0.7,-62.88,393,2,78.6
297,0,435,1,0,92,4,80906,3,1,8,27.552,3.0,0.2,9.2988,82.656,2,27.552
298,3,391,1,0,35,28,7109,1,1,12,32.4,5.0,0.0,15.552,32.4,6,32.4
299,3,391,1,0,35,28,7109,1,1,14,1082.48,8.0,0.0,10.8248,5412.4,6,1082.48
300,3,391,1,0,35,28,7109,1,1,12,56.91,3.0,0.0,27.3168,113.82,6,56.91
301,3,391,1,0,35,28,7109,1,0,9,77.6,4.0,0.0,38.024,232.8,6,77.6
302,3,391,1,0,35,28,7109,1,1,3,14.28,1.0,0.0,6.5688,57.12,6,14.28
303,3,392,0,0,80,11,60623,0,0,16,219.075,3.0,0.5,-131.445,657.225,4,219.075
304,2,14,1,0,329,30,10024,1,0,9,26.8,2.0,0.0,12.864,26.8,5,26.8
305,3,438,1,0,474,20,48180,0,1,2,9.84,3.0,0.0,2.8536,49.2,5,9.84
306,3,173,2,0,240,28,8701,1,1,3,45.48,3.0,0.0,20.9208,227.4,5,45.48
307,3,173,2,0,240,28,8701,1,1,2,289.2,6.0,0.0,83.868,1446,5,289.2
308,0,691,0,0,16,44,22204,2,1,2,4.89,1.0,0.0,2.0049,19.56,2,4.89
309,2,78,1,0,18,4,80004,3,0,9,15.136,4.0,0.2,3.5948,75.68,2,15.136
310,2,78,1,0,18,4,80004,3,0,5,466.768,2.0,0.2,52.5114,1400.304,2,466.768
311,2,78,1,0,18,4,80004,3,0,9,15.232,1.0,0.2,1.7136,76.16,2,15.232
312,2,78,1,0,18,4,80004,3,1,10,6.264,3.0,0.2,2.0358,18.792,2,6.264
313,3,745,1,0,184,28,7601,1,0,9,87.54,3.0,0.0,37.6422,262.62,6,87.54
314,3,34,1,0,429,8,33710,2,2,13,178.384,2.0,0.2,22.298,356.768,7,178.384
315,3,34,1,0,429,8,33710,2,1,12,15.552,3.0,0.2,5.4432,62.208,7,15.552
316,0,722,1,0,374,36,19143,1,1,2,99.136,4.0,0.2,8.6744,396.544,2,99.136
317,3,561,2,0,329,30,10024,1,0,5,135.882,1.0,0.1,24.1568,135.882,5,135.882
318,3,561,2,0,329,30,10024,1,2,11,3991.98,2.0,0.0,1995.99,7983.96,5,3991.98
319,3,561,2,0,329,30,10024,1,2,13,275.94,6.0,0.0,80.0226,1103.76,5,275.94
320,3,561,2,0,329,30,10024,1,2,0,360,4.0,0.0,129.6,720,5,360.0
321,3,561,2,0,329,30,10024,1,1,14,43.57,1.0,0.0,13.071,130.71,5,43.57
322,3,280,1,0,262,3,90805,3,1,8,7.16,2.0,0.0,3.58,21.48,5,7.16
323,3,306,1,0,196,3,92345,3,1,3,251.52,6.0,0.2,81.744,754.56,4,251.52
324,3,306,1,0,196,3,92345,3,2,0,99.99,1.0,0.0,34.9965,99.99,4,99.99
325,2,232,1,0,317,40,37130,2,0,9,15.992,1.0,0.2,0.9995,63.968,2,15.992
326,0,588,0,0,374,36,19143,1,2,13,290.898,3.0,0.4,-67.8762,290.898,2,290.898
327,0,588,0,0,374,36,19143,1,1,14,54.224,2.0,0.2,3.389,108.448,2,54.224
328,0,588,0,0,374,36,19143,1,0,5,786.744,4.0,0.3,-258.5016,3146.976,2,786.744
329,0,588,0,0,374,36,19143,1,1,10,100.24,10.0,0.2,33.831,300.72,2,100.24
330,0,588,0,0,374,36,19143,1,1,3,37.764,6.0,0.7,-27.6936,37.764,2,37.764
331,2,388,0,0,374,36,19134,1,2,13,82.8,2.0,0.4,-20.7,414,4,82.8
332,2,388,0,0,374,36,19134,1,1,3,20.724,2.0,0.7,-13.816,103.62,4,20.724
333,2,388,0,0,374,36,19134,1,1,3,4.896,3.0,0.7,-3.4272,9.792,4,4.896
334,2,239,0,0,266,3,90045,3,1,3,4.752,1.0,0.2,1.6038,14.256,3,4.752
335,2,239,0,0,266,3,90045,3,2,6,959.984,2.0,0.2,335.9944,959.984,3,959.984
336,2,239,0,0,266,3,90045,3,1,3,14.368,4.0,0.2,4.49,28.736,3,14.368
337,3,27,1,0,438,3,94122,3,1,3,7.712,2.0,0.2,2.7956,30.848,5,7.712
338,3,27,1,0,438,3,94122,3,0,16,698.352,3.0,0.2,-17.4588,2095.056,5,698.352
339,2,441,0,0,249,42,84041,3,1,8,4.96,4.0,0.0,2.3312,24.8,4,4.96
340,2,391,1,0,374,36,19140,1,1,2,17.856,4.0,0.2,1.116,89.28,4,17.856
341,2,391,1,0,374,36,19140,1,1,3,509.97,10.0,0.7,-407.976,509.97,4,509.97
342,2,391,1,0,374,36,19140,1,1,8,30.992,13.0,0.2,10.0724,123.968,4,30.992
343,2,391,1,0,374,36,19140,1,2,13,71.928,12.0,0.4,8.3916,143.856,4,71.928
344,3,140,0,0,25,41,78745,0,1,14,88.8,4.0,0.2,-2.22,266.4,4,88.8
345,3,168,0,0,438,3,94122,3,2,13,47.976,3.0,0.2,4.7976,95.952,4,47.976
346,3,731,0,0,269,19,1852,1,1,2,7.56,3.0,0.0,3.0996,15.12,4,7.56
347,3,731,0,0,269,19,1852,1,1,12,24.56,2.0,0.0,11.5432,73.68,4,24.56
348,3,731,0,0,269,19,1852,1,1,2,12.96,2.0,0.0,4.1472,38.88,4,12.96
349,0,3,2,0,329,30,10009,1,2,0,6.79,1.0,0.0,2.3086,33.95,2,6.79
350,0,3,2,0,329,30,10009,1,1,12,24.56,2.0,0.0,11.5432,73.68,2,24.56
351,0,3,2,0,329,30,10009,1,1,3,3.048,1.0,0.2,1.0668,6.096,2,3.048
352,0,3,2,0,329,30,10009,1,1,12,49.12,4.0,0.0,23.0864,196.48,2,49.12
353,0,3,2,0,329,30,10009,1,1,3,4355.168,4.0,0.2,1415.4296,17420.672,2,4355.168
354,3,365,0,0,329,30,10035,1,0,4,388.704,6.0,0.2,-4.8588,1943.52,5,388.704
355,3,365,0,0,329,30,10035,1,1,7,8.26,2.0,0.0,3.7996,24.78,5,8.26
356,3,365,0,0,329,30,10035,1,1,2,17.04,4.0,0.0,6.9864,68.16,5,17.04
357,3,365,0,0,329,30,10035,1,1,12,34.4,5.0,0.0,15.824,34.4,5,34.4
358,3,324,1,0,74,31,28205,2,1,12,36.24,5.0,0.2,11.325,72.48,5,36.24
359,0,780,1,0,94,9,31907,2,1,1,647.84,8.0,0.0,168.4384,3239.2,3,647.84
360,0,780,1,0,94,9,31907,2,1,10,20.7,2.0,0.0,9.936,82.8,3,20.7
361,3,427,0,0,329,30,10009,1,1,10,20.7,2.0,0.0,9.936,103.5,6,20.7
362,3,427,0,0,329,30,10009,1,0,5,488.646,3.0,0.1,86.8704,977.292,6,488.646
363,3,427,0,0,329,30,10009,1,1,2,5.56,2.0,0.0,1.4456,22.24,6,5.56
364,3,427,0,0,329,30,10009,1,0,9,47.12,8.0,0.0,20.7328,188.48,6,47.12
365,3,402,0,0,438,3,94109,3,1,14,211.96,4.0,0.0,8.4784,847.84,5,211.96
366,1,525,1,0,274,5,6040,1,1,3,23.2,4.0,0.0,10.44,116,0,23.2
367,1,525,1,0,274,5,6040,1,1,15,7.36,2.0,0.0,0.1472,36.8,0,7.36
368,1,525,1,0,274,5,6040,1,1,14,104.79,7.0,0.0,29.3412,523.95,0,104.79
369,1,525,1,0,274,5,6040,1,0,4,1043.92,4.0,0.0,271.4192,3131.76,0,1043.92
370,3,315,0,0,189,41,78550,0,1,12,25.92,5.0,0.2,9.396,103.68,6,25.92
371,3,315,0,0,189,41,78550,0,1,14,53.424,3.0,0.2,4.6746,267.12,6,53.424
372,3,59,0,0,489,1,85705,3,1,3,8.16,5.0,0.7,-5.712,8.16,4,8.16
373,3,59,0,0,489,1,85705,3,2,0,1023.936,8.0,0.2,179.1888,4095.744,4,1023.936
374,3,59,0,0,489,1,85705,3,1,2,9.24,1.0,0.2,0.924,36.96,4,9.24
375,3,59,0,0,489,1,85705,3,2,0,479.04,10.0,0.2,-29.94,2395.2,4,479.04
376,0,550,1,0,393,11,62301,0,1,12,99.136,4.0,0.2,30.98,198.272,3,99.136
377,3,26,1,0,156,19,2038,1,0,16,1488.424,7.0,0.3,-297.6848,2976.848,5,1488.424
378,3,659,0,0,207,41,77095,0,1,1,8.652,3.0,0.8,-20.3322,17.304,7,8.652
379,3,659,0,0,207,41,77095,0,1,14,23.832,3.0,0.2,2.6811,47.664,7,23.832
380,3,659,0,0,207,41,77095,0,1,3,12.176,4.0,0.8,-18.8728,48.704,7,12.176
381,0,18,1,0,438,3,94109,3,1,12,50.96,7.0,0.0,25.48,203.84,1,50.96
382,0,18,1,0,438,3,94109,3,1,3,49.536,3.0,0.2,17.3376,198.144,1,49.536
383,2,450,1,0,474,20,48180,0,2,0,41.9,2.0,0.0,8.799,83.8,3,41.9
384,3,227,0,0,369,8,33024,2,0,16,375.4575,3.0,0.45,-157.0095,1877.2875,5,375.4575
385,3,227,0,0,369,8,33024,2,2,0,83.976,3.0,0.2,-1.0497,83.976,5,83.976
386,3,213,1,0,374,36,19140,1,2,11,482.34,4.0,0.7,-337.638,482.34,4,482.34
387,3,213,1,0,374,36,19140,1,0,9,2.96,1.0,0.2,0.777,14.8,4,2.96
388,0,560,0,0,83,33,45231,1,1,2,2.624,1.0,0.2,0.4264,5.248,2,2.624
389,3,544,0,0,329,30,10009,1,1,3,23.36,4.0,0.2,7.884,116.8,4,23.36
390,3,544,0,0,329,30,10009,1,2,0,39.98,2.0,0.0,13.5932,39.98,4,39.98
391,2,339,0,0,121,45,98198,3,2,13,246.384,2.0,0.2,27.7182,492.768,2,246.384
392,2,339,0,0,121,45,98198,3,2,6,1799.97,3.0,0.0,701.9883,7199.88,2,1799.97
393,2,72,1,0,371,11,61604,0,1,3,12.462,3.0,0.8,-20.5623,49.848,3,12.462
394,3,779,2,0,245,26,89115,3,1,3,75.792,3.0,0.2,25.5798,75.792,5,75.792
395,2,674,1,0,504,37,2886,1,1,14,49.96,2.0,0.0,9.4924,199.84,2,49.96
396,2,674,1,0,504,37,2886,1,1,12,12.96,2.0,0.0,6.2208,25.92,2,12.96
397,3,319,2,0,215,20,49201,0,1,15,70.12,4.0,0.0,21.036,280.48,4,70.12
398,2,44,0,0,207,41,77036,0,1,14,35.952,3.0,0.2,3.5952,35.952,2,35.952
399,2,44,0,0,207,41,77036,0,0,4,2396.2656,4.0,0.32,-317.1528,4792.5312,2,2396.2656
400,2,44,0,0,207,41,77036,0,1,14,131.136,4.0,0.2,-32.784,131.136,2,131.136
401,2,44,0,0,207,41,77036,0,2,0,57.584,2.0,0.2,0.7198,230.336,2,57.584
402,0,477,0,0,295,8,33180,2,1,12,9.568,2.0,0.2,3.4684,47.84,2,9.568
403,3,708,1,0,521,31,28403,2,1,2,39.072,6.0,0.2,9.768,195.36,4,39.072
404,3,654,0,0,329,30,10024,1,1,1,35.91,3.0,0.0,9.6957,179.55,5,35.91
405,3,432,0,0,438,3,94110,3,2,0,179.95,5.0,0.0,37.7895,719.8,4,179.95
406,3,432,0,0,438,3,94110,3,2,6,1199.976,3.0,0.2,434.9913,5999.88,4,1199.976
407,3,432,0,0,438,3,94110,3,1,12,27.15,5.0,0.0,13.3035,27.15,4,27.15
408,3,432,0,0,438,3,94110,3,0,16,1004.024,7.0,0.2,-112.9527,4016.096,4,1004.024
409,3,432,0,0,438,3,94110,3,1,12,9.68,1.0,0.0,4.6464,48.4,4,9.68
410,3,432,0,0,438,3,94110,3,1,10,28.35,9.0,0.0,13.608,141.75,4,28.35
411,3,432,0,0,438,3,94110,3,1,12,55.98,1.0,0.0,27.4302,55.98,4,55.98
412,3,432,0,0,438,3,94110,3,0,4,1336.829,13.0,0.15,31.4548,6684.145,4,1336.829
413,3,432,0,0,438,3,94110,3,0,5,113.568,2.0,0.2,-18.4548,227.136,4,113.568
414,3,443,1,0,452,45,98105,3,1,12,139.86,7.0,0.0,65.7342,559.44,4,139.86
415,3,443,1,0,452,45,98105,3,0,5,307.136,4.0,0.2,26.8744,614.272,4,307.136
416,3,132,0,0,208,3,92646,3,1,2,95.92,8.0,0.0,25.8984,383.68,4,95.92
417,3,608,0,0,266,3,90004,3,0,5,383.8,5.0,0.2,38.38,383.8,4,383.8
418,3,780,1,0,407,15,40475,2,1,12,5.78,1.0,0.0,2.8322,28.9,4,5.78
419,3,722,1,0,266,3,90045,3,1,2,9.32,4.0,0.0,2.7028,46.6,5,9.32
420,3,722,1,0,266,3,90045,3,1,7,15.25,1.0,0.0,7.015,30.5,5,15.25
421,0,381,0,0,267,4,80027,3,2,0,196.752,6.0,0.2,56.5662,393.504,3,196.752
422,3,529,1,0,247,19,1841,1,0,9,56.56,4.0,0.0,14.7056,226.24,4,56.56
423,3,529,1,0,247,19,1841,1,1,14,32.7,3.0,0.0,8.502,130.8,4,32.7
424,2,557,0,0,215,22,39212,2,0,5,866.4,4.0,0.0,225.264,4332,2,866.4
425,2,349,1,0,64,20,48187,0,0,9,28.4,2.0,0.0,11.076,113.6,3,28.4
426,2,349,1,0,64,20,48187,0,1,3,287.92,8.0,0.0,138.2016,1151.68,3,287.92
427,0,697,2,0,328,30,10801,1,2,11,69.99,1.0,0.0,30.0957,209.97,1,69.99
428,3,440,1,0,434,41,78207,0,1,2,6.672,6.0,0.2,0.5004,20.016,7,6.672
429,3,651,2,0,164,31,28052,2,1,3,189.588,2.0,0.7,-145.3508,758.352,6,189.588
430,3,651,2,0,164,31,28052,2,2,0, 16GB,408.744,7.0,0.2,#VALUE!,6,
431,3,651,2,0,164,31,28052,2,2,0, 16GB,291.96,5.0,0.2,#VALUE!,6,
432,3,651,2,0,164,31,28052,2,1,14,4.768,2.0,0.2,-0.7748,19.072,6,4.768
433,0,202,0,0,269,19,1852,1,1,14,714.3,5.0,0.0,207.147,2142.9,1,714.3
434,3,542,0,0,216,8,32216,2,1,3,4.812,2.0,0.7,-3.6892,24.06,6,4.812
435,3,542,0,0,216,8,32216,2,2,0,247.8,5.0,0.2,-18.585,991.2,6,247.8
436,2,610,2,0,80,11,60623,0,2,11,1007.979,3.0,0.3,43.1991,2015.958,2,1007.979
437,2,610,2,0,80,11,60623,0,1,12,313.488,7.0,0.2,113.6394,313.488,2,313.488
438,3,102,1,0,207,41,77070,0,1,12,31.872,8.0,0.2,11.5536,95.616,4,31.872
439,2,185,1,0,329,30,10024,1,0,5,207.846,3.0,0.1,2.3094,207.846,3,207.846
440,2,603,0,0,123,20,48227,0,0,9,12.22,1.0,0.0,3.666,61.1,2,12.22
441,2,603,0,0,123,20,48227,0,1,14,194.94,3.0,0.0,23.3928,389.88,2,194.94
442,2,603,0,0,123,20,48227,0,1,14,70.95,3.0,0.0,20.5755,354.75,2,70.95
443,2,603,0,0,123,20,48227,0,1,12,91.36,4.0,0.0,42.0256,274.08,2,91.36
444,2,603,0,0,123,20,48227,0,0,5,242.94,3.0,0.0,29.1528,485.88,2,242.94
445,2,603,0,0,123,20,48227,0,1,10,22.05,7.0,0.0,10.584,66.15,2,22.05
446,2,770,0,0,94,12,47201,0,0,9,2.91,1.0,0.0,1.3677,5.82,5,2.91
447,2,622,0,0,23,30,13021,1,1,2,59.52,3.0,0.0,15.4752,297.6,2,59.52
448,2,622,0,0,23,30,13021,1,1,14,161.94,3.0,0.0,9.7164,485.82,2,161.94
449,2,622,0,0,23,30,13021,1,1,2,263.88,6.0,0.0,71.2476,263.88,2,263.88
450,2,622,0,0,23,30,13021,1,1,2,30.48,3.0,0.0,7.9248,91.44,2,30.48
451,2,622,0,0,23,30,13021,1,1,2,9.84,3.0,0.0,2.8536,29.52,2,9.84
452,2,622,0,0,23,30,13021,1,2,13,35.12,4.0,0.0,9.1312,105.36,2,35.12
453,3,245,1,0,2,33,44312,1,0,16,284.364,2.0,0.4,-75.8304,1421.82,4,284.364
454,3,245,1,0,2,33,44312,1,1,14,665.408,2.0,0.2,66.5408,3327.04,4,665.408
455,3,440,1,0,336,34,73071,0,2,0,63.88,4.0,0.0,24.9132,63.88,4,63.88
456,3,671,0,0,96,3,94521,3,0,5,129.568,2.0,0.2,-24.294,388.704,6,129.568
457,3,557,0,0,116,11,62521,0,0,5,747.558,3.0,0.3,-96.1146,1495.116,5,747.558
458,3,557,0,0,116,11,62521,0,1,7,8.928,2.0,0.2,3.348,17.856,5,8.928
459,3,397,0,0,452,45,98115,3,1,1,103.92,4.0,0.0,36.372,207.84,7,103.92
460,3,397,0,0,452,45,98115,3,2,0,899.91,9.0,0.0,377.9622,1799.82,7,899.91
461,3,397,0,0,452,45,98115,3,1,3,51.312,3.0,0.2,18.6006,51.312,7,51.312
462,3,734,2,0,375,1,85023,3,0,9,23.56,5.0,0.2,7.068,117.8,7,23.56
463,3,734,2,0,375,1,85023,3,0,16,1272.63,6.0,0.5,-814.4832,6363.15,7,1272.63
464,3,734,2,0,375,1,85023,3,1,3,28.485,5.0,0.7,-20.889,142.425,7,28.485
465,3,734,2,0,375,1,85023,3,1,15,185.376,2.0,0.2,-34.758,370.752,7,185.376
466,3,734,2,0,375,1,85023,3,1,1,78.272,2.0,0.2,5.8704,391.36,7,78.272
467,3,394,2,0,361,11,60068,0,0,9,254.744,7.0,0.6,-312.0614,1018.976,7,254.744
468,3,210,1,0,8,41,79109,0,0,4,205.3328,2.0,0.32,-36.2352,1026.664,4,205.3328
469,2,176,0,0,80,11,60610,0,1,3,4.788,3.0,0.8,-7.9002,4.788,4,4.788
470,3,517,1,0,257,30,11757,1,1,12,55.48,1.0,0.0,26.6304,110.96,4,55.48
471,2,366,0,0,438,3,94110,3,1,14,340.92,3.0,0.0,3.4092,1363.68,2,340.92
472,2,366,0,0,438,3,94110,3,0,4,222.666,2.0,0.15,10.4784,890.664,2,222.666
473,2,366,0,0,438,3,94110,3,2,13,703.968,4.0,0.2,87.996,703.968,2,703.968
474,2,366,0,0,438,3,94110,3,1,14,92.52,6.0,0.0,24.9804,462.6,2,92.52
475,2,366,0,0,438,3,94110,3,1,12,62.65,7.0,0.0,28.819,62.65,2,62.65
476,2,366,0,0,438,3,94110,3,1,12,94.85,5.0,0.0,45.528,94.85,2,94.85
477,3,444,1,0,266,3,90008,3,2,13,95.76,6.0,0.2,7.182,287.28,7,95.76
478,3,363,0,0,488,30,12180,1,0,9,40.2,3.0,0.0,19.296,201,6,40.2
479,3,385,1,0,329,30,10024,1,1,2,14.7,5.0,0.0,6.615,14.7,6,14.7
480,3,385,1,0,329,30,10024,1,1,14,704.25,5.0,0.0,84.51,2112.75,6,704.25
481,3,788,0,0,437,3,92024,3,2,0,9.09,3.0,0.0,1.9089,27.27,4,9.09
482,3,269,0,0,329,30,10024,1,1,2,5.96,2.0,0.0,1.6688,17.88,5,5.96
483,3,269,0,0,329,30,10024,1,2,0,159.98,2.0,0.0,57.5928,799.9,5,159.98
484,0,536,2,0,266,3,90045,3,1,10,29.6,2.0,0.0,14.8,88.8,3,29.6
485,0,536,2,0,266,3,90045,3,0,4,514.165,5.0,0.15,-30.245,1542.495,3,514.165
486,0,536,2,0,266,3,90045,3,2,13,279.96,5.0,0.2,17.4975,559.92,3,279.96
487,0,720,0,0,80,11,60610,0,2,13,2735.952,6.0,0.2,341.994,5471.904,2,2735.952
488,2,125,2,0,209,41,77340,0,2,13,7.992,1.0,0.2,0.5994,39.96,4,7.992
489,2,125,2,0,209,41,77340,0,2,0,63.984,2.0,0.2,10.3974,319.92,4,63.984
490,2,125,2,0,209,41,77340,0,1,2,70.368,2.0,0.2,6.1572,140.736,4,70.368
491,3,63,0,0,410,30,14609,1,1,14,449.15,5.0,0.0,8.983,1796.6,5,449.15
492,3,63,0,0,410,30,14609,1,1,7,11.07,3.0,0.0,5.0922,44.28,5,11.07
493,3,704,0,0,452,45,98115,3,2,0,93.98,2.0,0.0,13.1572,187.96,5,93.98
494,2,650,0,0,289,40,38109,2,0,16,189.882,3.0,0.4,-94.941,379.764,3,189.882
495,3,488,0,0,150,2,72701,2,1,7,105.42,2.0,0.0,51.6558,421.68,4,105.42
496,3,671,0,0,104,3,92627,3,1,3,119.616,8.0,0.2,40.3704,119.616,6,119.616
497,3,671,0,0,104,3,92627,3,0,9,255.76,4.0,0.0,81.8432,767.28,6,255.76
498,3,671,0,0,104,3,92627,3,0,5,241.568,2.0,0.2,18.1176,483.136,6,241.568
499,3,671,0,0,104,3,92627,3,0,9,69.3,9.0,0.0,22.869,69.3,6,69.3
500,3,490,1,0,362,4,80134,3,1,3,22.62,2.0,0.7,-15.08,90.48,5,22.62
501,3,490,1,0,362,4,80134,3,1,3,14.952,2.0,0.7,-11.9616,44.856,5,14.952
502,3,490,1,0,362,4,80134,3,0,5,801.568,2.0,0.2,50.098,1603.136,5,801.568
503,3,490,1,0,362,4,80134,3,1,3,2.376,3.0,0.7,-1.9008,11.88,5,2.376
504,3,490,1,0,362,4,80134,3,1,12,32.792,1.0,0.2,11.8871,163.96,5,32.792
505,2,245,1,0,329,30,10024,1,1,3,15.92,5.0,0.2,5.373,79.6,3,15.92
506,3,157,0,0,21,9,30318,2,1,2,2.74,1.0,0.0,0.7398,2.74,6,2.74
507,3,157,0,0,21,9,30318,2,1,2,8.34,3.0,0.0,2.1684,16.68,6,8.34
508,3,157,0,0,21,9,30318,2,1,14,46.74,3.0,0.0,11.685,233.7,6,46.74
509,3,157,0,0,21,9,30318,2,1,3,6354.95,5.0,0.0,3177.475,25419.8,6,6354.95
510,0,481,0,0,167,23,64118,0,0,9,126.3,3.0,0.0,40.416,126.3,1,126.3
511,0,481,0,0,167,23,64118,0,2,0,38.04,2.0,0.0,12.1728,190.2,1,38.04
512,0,477,0,0,330,33,43055,1,1,2,7.152,3.0,0.2,0.7152,7.152,3,7.152
513,3,100,0,0,266,3,90049,3,1,2,6.63,3.0,0.0,1.7901,19.89,4,6.63
514,3,100,0,0,266,3,90049,3,1,2,5.88,2.0,0.0,1.7052,23.52,4,5.88
515,3,11,2,0,175,24,59405,3,2,6,2999.95,5.0,0.0,1379.977,14999.75,5,2999.95
516,3,11,2,0,175,24,59405,3,1,14,51.45,3.0,0.0,13.8915,154.35,5,51.45
517,3,11,2,0,175,24,59405,3,1,12,11.96,2.0,0.0,5.382,59.8,5,11.96
518,3,11,2,0,175,24,59405,3,1,14,1126.02,3.0,0.0,56.301,4504.08,5,1126.02
519,3,212,0,0,207,41,77041,0,2,0,18.392,1.0,0.2,5.2877,55.176,4,18.392
520,3,212,0,0,207,41,77041,0,1,14,129.568,2.0,0.2,-25.9136,647.84,4,129.568
521,3,212,0,0,207,41,77041,0,1,3,14.112,9.0,0.8,-21.168,70.56,4,14.112
522,0,505,1,0,123,20,48234,0,0,16,210.98,2.0,0.0,21.098,632.94,2,210.98
523,0,475,0,0,266,3,90032,3,2,13,55.176,3.0,0.2,-12.4146,165.528,2,55.176
524,0,475,0,0,266,3,90032,3,2,0,66.26,2.0,0.0,27.1666,265.04,2,66.26
525,3,106,0,0,247,19,1841,1,1,8,22.2,5.0,0.0,10.434,22.2,7,22.2
526,3,584,2,0,238,8,33801,2,0,5,683.952,3.0,0.2,42.747,1367.904,5,683.952
527,3,584,2,0,238,8,33801,2,0,9,45.696,3.0,0.2,5.1408,91.392,5,45.696
528,3,541,0,0,374,36,19134,1,1,14,36.336,3.0,0.2,-7.2672,36.336,4,36.336
529,3,541,0,0,374,36,19134,1,1,15,666.248,1.0,0.2,-149.9058,666.248,4,666.248
530,3,541,0,0,374,36,19134,1,1,7,52.512,6.0,0.2,19.692,157.536,4,52.512
531,2,414,1,0,266,3,90036,3,0,5,190.72,1.0,0.2,11.92,762.88,2,190.72
532,3,354,0,0,266,3,90032,3,0,9,47.94,3.0,0.0,2.397,239.7,4,47.94
533,2,639,0,0,310,0,36116,2,2,13,979.95,5.0,0.0,274.386,4899.75,3,979.95
534,2,639,0,0,310,0,36116,2,1,3,22.75,5.0,0.0,11.375,45.5,3,22.75
535,3,24,0,0,293,1,85204,3,1,14,16.768,2.0,0.2,1.4672,33.536,6,16.768
536,2,259,0,0,80,11,60653,0,1,3,42.616,7.0,0.8,-68.1856,170.464,5,42.616
537,3,496,2,0,329,30,10009,1,1,3,10.752,4.0,0.2,3.36,32.256,5,10.752
538,3,197,0,0,194,15,42420,2,1,1,152.94,3.0,0.0,41.2938,152.94,4,152.94
539,3,197,0,0,194,15,42420,2,0,5,283.92,4.0,0.0,70.98,851.76,4,283.92
540,0,99,0,0,177,47,54302,0,2,0,468.9,6.0,0.0,206.316,1406.7,2,468.9
541,0,270,1,0,489,1,85705,3,2,13,380.864,8.0,0.2,38.0864,1142.592,3,380.864
542,3,469,0,0,464,33,45503,1,1,14,646.776,9.0,0.2,-145.5246,1940.328,5,646.776
543,3,591,0,0,154,41,76106,0,2,0,58.112,2.0,0.2,7.264,116.224,5,58.112
544,3,591,0,0,154,41,76106,0,2,13,100.792,1.0,0.2,6.2995,100.792,5,100.792
545,3,591,0,0,154,41,76106,0,0,9,66.112,4.0,0.6,-84.2928,132.224,5,66.112
546,0,8,2,0,329,30,10035,1,1,3,41.28,6.0,0.2,13.932,165.12,3,41.28
547,0,8,2,0,329,30,10035,1,1,12,13.36,2.0,0.0,6.4128,53.44,3,13.36
548,2,213,1,0,80,11,60653,0,1,14,250.272,9.0,0.2,15.642,1001.088,2,250.272
549,2,213,1,0,80,11,60653,0,1,3,11.364,3.0,0.8,-17.046,45.456,2,11.364
550,2,213,1,0,80,11,60653,0,1,15,8.72,5.0,0.2,-1.744,8.72,2,8.72
551,2,87,0,0,438,3,94110,3,0,5,1121.568,2.0,0.2,0.0,3364.704,2,1121.568
552,0,662,0,0,216,8,32216,2,0,9,34.504,1.0,0.2,6.0382,69.008,1,34.504
